date | value
2017-11-18 | 0.000001
2015-02-04 | 1000000.50
2011-05-24 | -1
2019-10-01 | 40080.515725
2019-11-28 | 2147483648
2019-12-06 | 1000000.50
2011-04-31 | 10
2009-03-28 | 0
2020-08-08 | 2147483648
2018-03-16 | 77497.232431
2019-09-02 | 65053.872682
2021-07-11 | 41518.465873
2015-05-14 | 66385.386992
2019-09-14 | 2147483648
2010-04-11 | 8011.155723
2022-06-06 | 16034.349306
2025-02-12 | 2147483647
2024-11-23 | 29979.063476
2012-04-14 | 0.000001
2015-10-03 | 66166.460992
2012-05-20 | 2147483647
2013-08-11 | 2147483648
2020-05-19 | -1
2011-02-04 | 1000000.50
2009-07-09 | 2147483647
2018-02-18 | 10646.504575
2013-08-30 | 2147483648
2021-03-27 | 0.000001
2020-04-05 | 1000000.50
2023-06-07 | 40327.705313
2022-09-07 | 2147483648
2024-03-10 | 2147483647
2023-11-18 | 2147483647
2013-06-29 | 1000000.50
2025-12-01 | 0
2020-10-18 | 1534.769638
2022-11-29 | 2147483648
2023-02-14 | 3919.096132
2020-12-22 | 0.000001
2012-12-22 | 17365.035282
2013-12-03 | 60083.875433
2025-11-08 | 32063.388347
2022-07-17 | 0.000001
2013-07-04 | 2147483648
2022-04-27 | 29125.935991
2015-05-20 | 1630.254627
2011-11-18 | -1
2021-01-26 | 46487.382515
2010-04-15 | -1
2012-07-26 | 0.000001
2017-02-15 | 71730.273672
2013-01-09 | 2147483648
2019-03-31 | 0.000001
2022-07-25 | 2147483647
2014-11-10 | -1
2024-06-21 | 0.000001
2017-02-04 | 2147483647
2013-04-21 | 66492.946772
2012-07-14 | 79184.254582
2020-05-31 | 0.000001
2016-01-14 | 60620.889269
2024-08-30 | 46007.064404
2010-02-19 | 83602.760148
2010-01-07 | 0
2020-06-21 | -1
2012-10-03 | 0.000001
2018-03-27 | 68656.620122
2025-11-16 | -1
2016-11-06 | 2147483648
2016-06-23 | -1
2025-07-09 | 88963.246017
2020-11-05 | 0
2015-03-03 | 63307.676099
2019-06-15 | -1
2020-05-03 | 40913.440745
2011-11-06 | 0.000001
2025-04-16 | 0
2020-08-18 | 1000000.50
2019-07-02 | 25141.419484
2014-02-07 | -1
2012-06-02 | 2147483648
2018-10-14 | 0
2017-04-21 | 55491.140081
2025-08-17 | 2147483647
2011-02-22 | -1
2013-08-11 | 0
2021-09-06 | 0
2009-02-22 | 13749.161675
2021-02-15 | 1000000.50
2016-01-30 | 0.000001
2017-05-06 | 76308.449549
2015-01-04 | 82328.282567
2020-06-19 | 0.000001
2017-03-16 | 1000000.50
2017-12-13 | 1000000.50
2016-01-24 | 0
2014-12-28 | 13101.331585
2018-03-27 | 2147483648
2017-12-04 | 1000000.50
2017-01-25 | 2147483648
2021-05-31 | 0.000001
2017-01-10 | 2147483648
2009-02-06 | 2147483648
2013-11-27 | 2147483648
2016-04-11 | 0
2023-10-07 | 81904.975188
2017-02-24 | 0
2009-03-18 | 62115.929338
2021-05-03 | 29036.235374
2014-04-19 | 1000000.50
2009-10-02 | 2147483648
2021-12-04 | 0
2014-02-15 | 33893.168494
2023-01-31 | 37517.239033
2025-07-16 | 88309.738611
2018-12-30 | 2147483648
2012-02-20 | 2147483648
2011-12-29 | 0
2015-05-10 | 48663.28047
2023-10-16 | 0.000001
2015-08-02 | 2147483648
2024-05-10 | 0.000001
2011-01-12 | 36386.562169
2009-11-19 | 49635.476373
2009-01-22 | 45050.375957
2013-12-13 | 0.000001
2016-10-30 | -1
2023-06-01 | 24914.783022
2012-03-26 | 87093.298426
2015-08-21 | -1
2016-02-29 | 56491.29375
2017-12-11 | 2147483647
2017-01-24 | 59381.998397
2019-11-02 | 11293.756808
2013-10-25 | 2147483647
2010-02-20 | 22567.172371
2013-05-11 | -1
2010-01-08 | 0
2024-11-08 | 0
2016-03-08 | 2147483648
2021-12-28 | 6095.766538
2012-01-03 | 1000000.50
2023-07-15 | -1
2013-01-15 | 2147483647
2021-10-19 | 18731.399307
2011-06-05 | 0
2015-06-10 | -1
2016-09-19 | 50239.33053
2011-04-04 | 2147483647
2013-04-05 | 0.000001
2016-12-13 | 0.000001
2022-08-29 | 0.000001
2025-11-25 | 85344.796522
2010-01-12 | 36397.655993
2018-08-06 | 2147483648
2019-02-04 | 68010.902264
2012-08-16 | 95349.97523
2022-04-28 | 0
2011-07-22 | 19980.012873
2022-06-15 | 0
2025-07-04 | 2147483647
2012-07-23 | 0
2013-03-17 | -1
2021-02-15 | 0.000001
2023-10-12 | 2147483648
2013-09-27 | 2147483647
2011-01-24 | 1000000.50
2015-03-22 | 2147483647
2017-11-17 | 2147483647
2017-07-23 | 41656.629583
2009-11-24 | 2147483647
2018-11-15 | 1000000.50
2021-09-12 | 78830.367465
2015-02-17 | -1
2023-11-06 | 1000000.50
2011-02-04 | 2147483648
2010-03-23 | 1000000.50
2023-10-08 | 0.000001
2010-03-01 | 62560.43116
2009-10-22 | 6842.084034
2016-09-18 | 26452.094077
2012-09-21 | 13923.5052
2025-12-26 | 14037.077862
2025-04-24 | 94297.492112
2010-01-02 | -1
2017-02-10 | 86184.20371
2021-12-21 | -1
2023-08-31 | 0
2017-12-05 | 1000000.50
2014-02-20 | 0
2023-10-11 | 72063.279637
2025-03-02 | 0.000001
2018-08-18 | -1
2012-12-21 | 2478.645942
2025-06-21 | -1
2011-10-12 | 0
2010-06-23 | 0.000001
2019-05-06 | 0.000001
2011-12-31 | 999.999
2009-02-28 | -1
2021-10-14 | 2147483647
2001-42-42
2015-06-02 | 1000000.50
2012-06-17 | 71167.718361
2022-09-07 | 19226.424991
2016-03-11 | 0
2023-10-27 | 0
2019-02-06 | 16731.819034
2014-02-26 | 38546.19442
2012-08-11 | 2147483647
2015-10-12 | 11667.602506
2012-05-14 | 2147483647
2018-03-04 | 1000000.50
2013-08-16 | -1
2024-07-21 | 2147483647
2013-12-26 | 1000000.50
2020-03-26 | 1000000.50
2023-05-29 | 91860.730733
2016-01-31 | 30003.425215
2019-01-07 | 2147483647
2023-03-13 | 32451.355518
2019-08-29 | 84973.770965
2011/01/03 | 10
2015-10-28 | 2147483647
2024-11-27 | 0
2009-09-28 | 5055.937664
2018-04-09 | 78378.843858
2013-12-23 | 2147483648
2024-05-12 | 1000000.50
2015-06-03 | 2147483648
2021-08-31 | 2147483648
2018-06-23 | 0
2009-08-04 | -1
2010-06-11 | 40759.942891
2014-01-04 | 0.000001
2019-04-16 | 88282.403109
2022-04-09 | 0
2013-12-26 | 2147483647
2018-11-06 | -1
2017-10-24 | 1000000.50
2014-03-12 | 0.000001
2024-01-25 | 0.000001
2009-01-01 | 0.1
2012-09-16 | -1
2025-10-16 | 23400.302094
2024-05-08 | 0.000001
2020-06-13 | -1
2019-05-11 | 0.000001
2013-10-22 | 2147483648
2016-06-16 | 76287.270133
2024-03-30 | 19895.819074
2014-03-24 | 0.000001
2023-01-17 | 1628.145074
2015-07-16 | 96776.308871
2019-01-30 | 0.000001
2025-09-13 | 1000000.50
2021-08-18 | -1
2024-09-25 | 0
2013-09-18 | 78575.88489
2021-11-17 | 2147483648
2011-06-30 | 0.000001
2021-01-10 | 1000000.50
2017-12-06 | 52569.570226
2023-10-15 | 1573.18653
2024-06-17 | 0
2022-09-14 | 82698.984258
2009-12-22 | 53622.813783
2009-12-25 | 2147483647
2022-08-02 | 2147483647
2020-01-11 | -1
2010-10-11 | 62532.305172
2018-12-09 | 2147483648
2019-06-19 | -1
2014-03-23 | 0
2021-03-29 | 0.000001
2016-07-20 | -1
2010-10-05 | 61382.701389
2016-06-03 | 1000000.50
2021-04-30 | -1
2023-04-20 | 0.000001
2023-09-14 | 39563.19615
2019-03-04 | 2147483647
2018-06-19 | 0
2021-07-16 | 0.000001
2009-04-18 | 2147483648
2014-05-27 | 91282.902474
2019-01-29 | 14734.874126
2009-08-31 | 0.000001
2014-12-04 | 5008.02908
2016-06-04 | 42636.944098
2009-07-05 | 1000000.50
2018-07-04 | 85158.618793
2021-01-28 | 2147483648
2020-08-03 | 80757.495967
2024-05-28 | 6713.340142
2014-04-20 | -1
2016-08-15 | 1000000.50
2024-04-02 | 928.704668
2015-05-17 | 0.000001
2017-03-07 | 0
2012-07-15 | 9140.164316
2014-04-16 | 43221.880851
2025-07-22 | 1000000.50
2014-06-17 | 58887.132942
2020-08-01 | 35289.807247
2012-11-28 | 69356.042894
2017-05-04 | 76418.439149
2022-03-23 | 59679.078083
2014-11-09 | 1000000.50
2017-12-28 | 96230.993392
2023-02-27 | 0.000001
2022-12-06 | 0
2015-12-06 | 3336.462791
2021-08-30 | 32320.830932
2013-08-20 | 2147483648
2025-12-27 | 80199.501158
2022-08-07 | 79074.085077
2021-07-10 | 5456.620977
2009-08-01 | 2147483647
2022-11-13 | -1
2012-08-20 | 2147483648
2010-08-04 | 23800.471057
2018-05-02 | 48267.490227
2025-07-18 | 68913.36182
2010-04-18 | 2147483648
2022-04-29 | 89322.618332
2016-05-15 | 2147483647
0000-01-01 | 10
2021-06-09 | -1
2023-07-30 | -1
2025-07-02 | 24624.591588
2014-01-23 | 38037.808811
2024-05-09 | 2147483647
2011-06-02 | 4650.045726
2019-03-06 | 60542.683099
2020-08-03 | 59935.756286
2021-04-16 | 0
2014-06-12 | 52110.457865
2023-09-19 | 0.000001
2022-10-18 | 50706.786663
2021-04-14 | 37389.042307
2021-08-25 | 2147483648
2021-07-08 | 68766.444003
2023-10-30 | 0.000001
2010-01-28 | -1
2011-05-23 | -1
2025-06-10 | -1
2009-08-15 | -1
2021-11-02 | 2147483647
2016-06-05 | -1
2022-07-31 | 27124.817423
2012-01-06 | 0.000001
2010-02-11 | 57176.985068
2011-01-3 | 10
2022-01-26 | 2147483647
2019-09-17 | 1000000.50
2018-08-05 | 966.979864
2019-04-19 | 80126.13076
2022-09-18 | 0
2017-06-18 | 93285.226243
2014-12-11 | 1000000.50
2022-09-20 | 782.320637
2024-06-05 | 1000000.50
2015-03-16 | 2147483648
2011-10-22 | 72710.709774
2011-04-10 | 1000000.50
2023-05-03 | 1000000.50
2022-06-30 | 2147483648
2023-04-17 | 0.000001
2015-03-13 | 45815.723531
2018-06-07 | 1000000.50
2016-05-24 | 0.000001
2020-02-27 | 0
2016-04-05 | 0.000001
2017-11-05 | 2147483647
2020-12-29 | 4858.705672
2018-12-18 | 28492.800407
2016-11-21 | 0.000001
2024-04-18 | 1000000.50
2014-11-15 | 0.000001
2017-08-31 | 45035.44356
2020-10-04 | 2894.825643
2021-05-20 | 1000000.50
2017-08-19 | 59588.846877
2017-11-17 | 1000000.50
2020-11-29 | 2147483647
2022-04-26 | 1000000.50
2025-11-23 | 2147483648
2021-08-24 | 44890.53121
2009-05-10 | 2147483647
2025-08-26 | 38888.672322
2010-08-18 | 1000000.50
2014-05-04 | 1000000.50
2009-02-13 | -1
2018-05-28 | 2147483648
2024-05-26 | 1000000.50
2015-11-08 | 55167.187099
2010-02-19 | 1000000.50
2025-04-05 | 2147483648
2019-06-04 | 61033.17432
2016-07-07 | 0
2013-04-09 | -1
2021-10-22 | 65792.129249
2019-04-24 | 34232.708345
2019-07-31 | 0
2022-05-23 | 2147483648
2013-04-10 | 0
2011-03-06 | 35429.763116
2021-04-23 | 52777.155311
2018-04-22 | -1
2022-06-12 | 74629.257086
2020-09-28 | 1000000.50
2025-03-09 | 1000000.50
2016-05-26 | 2147483648
2022-08-29 | 2147483648
2012-09-24 | 4429.67891
2011-01-02 | 2147483648
2017-01-31 | 2147483648
2020-01-12 | 71014.240183
2009-11-03 | 38154.617234
2011-12-02 | 5998.107197
2012-09-28 | 2147483647
2009-06-05 | 0.000001
2019-04-23 | 0.000001
2009-10-03 | 51054.789934
2016-02-09 | 0.000001
2024-01-02 | 72418.140521
2016-01-22 | 61941.001685
2016-01-09 | 42928.434337
2011-01-04 | 30786.82546
2018-09-08 | -1
2018-04-08 | 0
2013-11-05 | 2147483648
2010-11-18 | 0.000001
2020-07-29 | 2147483647
2011-11-05 | 52608.557399
2020-03-12 | 38698.744134
2016-12-06 | 2147483648
2010-05-05 | 1000000.50
2019-09-07 | 77801.706151
2021-06-05 | 36891.122861
2019-12-23 | 40811.594489
2020-03-11 | 2147483648
2013-02-07 | -1
2010-06-03 | 39771.592842
2013-06-03 | 11395.505931
2014-10-20 | 76291.824203
2012-07-13 | 4976.258746
2016-09-01 | 31157.675405
2011-01-03 | 23222.0276
2024-03-14 | 2147483648
2018-05-06 | 30767.790294
2022-08-01 | -1
2022-02-27 | 2147483647
2009-04-11 | 28433.93987
2022-03-17 | 1000000.50
2011-02-02 | 1000000.50
2013-08-11 | 60692.690898
2017-04-20 | 0.000001
2022-10-02 | 1000000.50
2013-04-22 | 52645.603275
2016-04-17 | 48749.379555
2012-09-24 | 48564.117689
2020-02-17 | 2147483647
2015-09-11 | 67349.989043
2021-04-16 | 89720.811351
2025-02-26 | 48831.637242
2013-12-20 | 27667.990735
2016-10-08 | 65597.208495
2020-05-13 | 54364.524902
2020-04-05 | 0
2010-03-31 | 85935.979675
2022-02-26 | -1
2012-02-30 | 10
2016-12-11 | -1
2024-10-20 | 0
2014-10-20 | 38803.266484
2025-04-14 | 2147483648
2013-12-16 | 37411.963039
2020-05-27 | 78608.114429
2024-07-16 | 2147483648
2025-08-26 | 15544.799423
2020-11-01 | 42313.799789
2017-11-27 | 76499.639563
2011-04-21 | 41233.860644
2021-09-18 | 1000000.50
2009-09-13 | 2147483647
2023-03-05 | 57504.750003
2019-09-27 | 34070.599849
2010-10-18 | 3775.543451
2021-08-19 | 21392.821465
2017-08-28 | 0.000001
2024-07-21 | 2147483647
2020-01-12 | -1
2017-04-15 | 2147483648
2009-06-13 | 47798.904037
2024-10-30 | 2147483647
2022-09-18 | 2147483648
2021-06-11 | 40804.423428
2022-06-08 | 1000000.50
2009-01-22 | 0.000001
2020-11-19 | 2147483648
2012-02-29 | 1000
2019-01-07 | 0
2018-05-26 | 74751.569423
2014-03-23 | -1
2021-05-30 | 83881.61268
2023-12-17 | 32618.297224
2025-03-16 | 76162.899315
2021-11-15 | 2147483647
2010-01-17 | -1
2012-12-11 | 46454.993812
2010-06-24 | 1000000.50
2018-03-04 | 2147483647
2009-12-09 | 0.000001
2024-04-07 | 75497.192511
2009-11-20 | 70662.600827
2022-02-06 | 2147483648
2012-06-06 | 1000000.50
2010-06-23 | 2147483647
2021-08-04 | 0
2016-09-11 | 1000000.50
2012-06-24 | 0.000001
2012-01-02 | 0.000001
2017-10-31 | 2147483647
2012-01-17 | -1
2023-05-18 | 2147483647
2021-01-24 | 25014.156668
2011-11-24 | 50286.383616
2024-06-11 | 2147483647
2018-10-29 | 45148.619624
2020-09-22 | -1
2012-09-28 | -1
2019-05-22 | 69043.733668
2011-11-01 | 96535.359364
2017-09-04 | 42086.359217
2012-02-08 | 49351.588554
2018-10-21 | 2147483648
2011-06-06 | 1000000.50
2011-01-03 | nan
2013-04-29 | -1
